rw_ratio,pause,bandwidth,latency
88,5000,2.738781575037147,116.704544
38,0,13.71737453883709,8.26487732
74,10,15.27312495967084,39.2814751
64,50,12.502258707678484,174.507797
12,15,14.089381926274207,146.166077
74,50,13.33067239573161,79.0829926
34,42,14.366750699283875,89.7147064
28,200,9.087171678720974,151.995178
54,200,8.561139558700306,150.555679
54,5000,1.6253968253968254,81.8125
10,1000,8.428641534686594,143.403259
76,30,14.102667986270504,110.772644
14,10,14.819807306947808,74.9182892
48,45,14.223039242324262,130.43486
0,1000,8.938270284721295,137.656204
56,0,14.043110213897599,10.03825
60,75,11.100778684679614,173.280396
76,27,14.607834905712506,46.8220444
0,37,13.915050223990146,218.165924
42,32,14.845289490362747,38.5039139
48,37,14.811283408309075,58.7427406
46,25,14.648332251965648,41.0674019
48,15,15.23936361088652,14.3110857
58,5,14.890159230485914,26.4980278
4,27,13.980748806958452,207.818619
34,5,14.418559222692899,49.6736565
100,35,13.071965451025074,207.442627
94,10,14.200879865588687,173.84259
2,50,11.89201719791198,187.467102
88,200,9.352537553316436,144.542633
48,50,13.220348151192544,193.124908
46,40,14.654861295201858,55.6432915
6,45,12.0744680978832,220.736862
52,50000,0.5505376344086022,90.75
8,50,12.542835069731302,206.485275
4,32,14.123585429941889,197.465775
8,20000,3.1078263313193757,116.208336
12,0,13.098318877680203,11.6361094
50,25,14.501321687162395,36.2087212
48,35,14.687603363285639,50.8388519
70,200,9.320045021999384,148.154022
74,1000,6.890921885995778,126.690193
4,50000,1.2173568456508816,99.9499969
20,22,14.624907901479574,79.5976181
40,40,14.383930968722561,81.3947678
80,40,14.614068244157265,95.6462402
90,45,12.864561198857347,215.265671
64,400,9.198494215161457,152.300461
14,0,13.20927914816977,9.92989635
94,27,13.816478159686639,215.328079
98,45,12.684861244019139,210.671768
78,32,14.209121735357916,168.846542
24,25,15.172266423834463,56.3555298
40,45,13.361738048643321,198.042343
58,2,14.749528703037624,20.0285931
76,32,14.715665424991533,75.9203491
60,20,15.322421680716612,39.1615829
88,25,14.677876679101216,150.683914
70,75,11.326015431649438,182.578201
100,75,10.94139394690907,167.63176
54,400,8.712294819298558,135.107346
62,50000,0.7843404255319149,92.7083359
70,20,15.041698159708954,43.1013603
42,27,14.376596250871652,36.4453468
4,42,13.715473277807808,205.41275
36,30,15.08588254539506,40.6004143
92,27,14.005392099710164,196.569916
100,5,13.535903727912721,221.939362
26,20,14.497521732990961,63.6616516
48,1000,6.9818181818181815,123.08062
6,35,13.864127008523317,222.432938
0,10,13.997064835406018,212.032272
46,15,15.029414033243446,38.279686
30,1000,6.381176470588236,107.271385
76,25,14.647539398473834,57.8675232
86,0,14.279010224155092,38.2499657
42,10,14.783682163805587,26.509655
74,22,14.442413351346435,49.6561737
78,27,14.142578950079852,139.145142
64,45,14.095429161486102,118.431633
94,35,13.485605483625285,218.475128
84,40,13.742347549298975,226.313354
50,400,8.7003991636571,140.034683
60,0,14.050051452289779,11.3233242
90,50,13.037150165432402,203.222839
80,5000,2.5071019274179545,109.361702
48,400,8.5504,139.05629
30,22,14.895315834769393,44.6189194
34,45,13.6884334287559,157.623489
78,45,13.506619392562934,137.861008
34,35,14.373311793289112,109.377945
96,5000,2.178151260504202,97.7283936
16,0,13.133495396309833,10.4712076
78,30,14.75542837151473,116.741142
100,50000,0.99821283509342,96.34375
26,37,14.486964807684878,72.9288406
52,200,9.463775100401605,141.007599
36,400,8.316232664870796,155.816956
10,2,13.749013317184202,56.695591
88,45,12.667637314134385,175.20076
76,20,14.885696042230833,50.7820816
18,5000,2.5071019274179545,109.361702
100,27,14.55545087086083,202.26091
18,5,14.160324067238186,76.1961288
52,42,13.744501478136812,128.123505
64,30,14.151375169374942,101.066437
26,400,9.05395875627738,137.674316
16,400,8.639255236617533,138.713104
64,20,14.94200301832886,39.1548729
82,2,13.940237865086251,88.1499023
80,30,14.567385564487061,78.4557724
82,22,14.240524361504729,120.968094
0,35,13.098065396703381,216.613876
2,1000,6.820364020047481,123.552475
82,5000,2.3797911754799594,103.684784
68,20,14.89213494969809,59.4297409
96,200,8.615353069332308,148.241425
0,20,13.604637655182138,188.785751
84,5,14.101372778023817,134.63414
2,5,13.536627700865386,212.793839
0,2,13.165853205526336,167.265488
6,2,14.061772828772972,90.3144226
44,15,15.200727047808238,53.4883194
62,5,14.980983856364952,27.4676476
52,25,15.349382758230986,24.6104755
78,2,14.523215352337164,39.3728638
46,22,14.93631912379607,22.205574
4,37,14.085355648535565,213.224136
40,35,15.01522023666426,74.6165237
46,30,14.571611275172641,44.916069
100,30,13.31087494344988,221.958847
86,10,14.433498474178098,77.4913406
96,2,13.455446067013353,143.616608
58,27,15.070969700007995,29.3931332
52,50,13.303361095388265,189.922241
24,35,14.425840946856168,69.1377029
66,37,13.684269096531853,149.90007
56,200,9.511915183347924,138.92984
20,30,14.471987911946828,138.950485
78,10,15.192148043292779,45.4152374
4,1000,8.758538714101658,145.704086
14,5000,2.29376,102.345238
78,25,14.5260260265588,81.1931
54,37,14.126586148198754,50.2755814
30,37,15.038946018655873,59.0328255
90,40,13.771990940768053,200.027283
82,45,11.842469873183454,183.095383
0,5000,5.1854574510587295,118.37574
68,1000,7.558792096433454,128.335861
14,45,12.60651013479622,215.803696
26,30,14.861872553158532,61.6004677
62,40,14.093087897757828,113.144203
46,50000,0.7858452355574503,93.7083359
44,20000,1.5500380807311498,106.584908
38,400,8.882461148112908,138.137726
82,25,13.93437158783978,139.900208
92,50000,1.1863294072214714,99.8249969
28,35,14.846404759062706,76.0808105
84,25,13.747457109578686,178.893661
34,22,14.899204168293924,72.22686
68,42,14.363156355039195,89.9468002
68,25,14.994059815765754,45.4269485
22,27,14.496122992153383,87.6617889
56,2,14.3245972762759,19.639719
58,25,14.012410273864,43.787941
10,20,14.751202001224055,145.637802
86,45,13.567403958090802,174.868652
92,10,14.172717632653267,114.150696
20,75,10.230790143392987,177.657364
74,2,14.25763272305537,27.3151741
4,400,9.530849391202603,149.00589
14,2,14.045306809370427,62.4628067
80,27,14.65155430856283,64.6484146
24,22,14.038807827564268,79.3268585
82,27,13.799708570435495,140.13356
20,25,15.001673400234587,59.1903839
44,20,15.275810548150858,72.3262939
36,20000,0.7725062866722547,94.3333359
72,35,14.152674002531251,151.560562
70,40,14.138603385845462,75.9546051
56,45,14.299046238385968,77.6764069
6,27,12.430584823586273,232.659958
96,50000,0.5505376344086022,90.75
26,27,14.250330440844944,113.798264
24,5000,4.891817726589885,112.660378
18,1000,7.17970172380399,120.555252
4,20,14.179372018573844,207.38063
54,32,14.870296594031142,56.3831673
54,25,15.251960183137193,28.9711418
68,35,14.560591693258333,78.7771454
84,10,14.151291902832773,166.338181
48,50000,0.9230422535211267,96.34375
22,30,14.233450522291797,77.4491806
44,25,15.266935666582642,57.8362885
40,2,14.574880914670741,23.2054901
82,0,14.148867118756943,28.573864
8,1000,9.189630901287554,134.482071
42,45,13.916265253421997,101.112099
62,25,14.554395025685157,52.1689301
32,25,14.632679044331368,74.554985
12,25,13.756160936853606,190.595535
100,400,8.628583935215584,140.792206
62,2,14.400082429578621,28.4848347
24,75,11.422855361193836,168.443832
12,20,14.52110000665078,155.948334
84,1000,8.546693966036372,141.096313
72,400,8.86281995661605,140.860275
16,37,14.518351558664511,123.804764
62,0,14.024409927543516,14.917882
6,15,13.740095137804566,179.033264
90,32,14.32740456027674,190.49292
80,10,15.271022047095054,33.2818108
66,5000,2.753231376418352,101.385323
58,10,15.240798479852156,26.4985313
30,40,14.248115961980806,88.314064
88,20000,1.158759430008382,83.7222214
40,5000,2.580009978380176,97.8811874
50,20000,2.7298578199052135,114.758331
8,45,12.32391672764565,211.271988
82,35,12.701746517745484,211.612091
88,32,13.703741761670502,212.569885
26,35,13.955219579384954,141.846252
36,25,15.183715228465848,36.8040428
46,45,14.415889992360581,65.6770859
40,200,9.467182479837387,135.893082
60,50,13.022900453132303,210.866653
38,22,14.57181710030931,64.3531723
84,400,9.530684582416308,144.537643
2,200,8.253983940704138,150.266861
14,50000,0.7843404255319149,92.7083359
0,22,13.260004479419345,216.627991
10,22,13.8866851702024,178.138229
72,2,14.329239983218393,39.0892525
100,0,13.568713602367438,311.341064
32,32,14.846198917040146,54.1142921
28,30,14.775041292972398,83.5036774
34,0,13.4673579460901,9.84249401
40,0,13.661605325293461,10.1666489
86,35,13.653811496202513,147.306412
34,15,14.829119954091599,57.4894447
70,27,15.035120994671404,32.7798233
12,5,14.354620138585288,96.9031906
82,400,8.28884561891516,125.737114
32,50,12.839743205993647,212.234436
56,50,13.158308778181318,126.411491
18,200,8.822434163701068,143.645599
68,200,8.661556643592773,132.281433
48,5,15.0165350263568,21.5286713
26,0,13.478265702789523,10.3754692
14,5,14.887864419731587,74.3705139
54,15,15.318895377337256,38.3236465
30,42,14.726859625100335,63.7410316
62,45,13.341742536372246,79.609787
94,20000,0.9791235059760955,103.34375
20,5,14.882763306470377,44.2556763
74,400,8.699631106308455,136.549347
58,45,14.113950313313184,67.5988312
6,1000,7.545885710402936,127.30014
30,35,14.586370176202905,84.7540817
26,5,14.60273120783856,48.643364
14,1000,5.4849722710672255,103.590912
58,200,9.274043087220248,134.142609
92,35,13.351984816573639,193.822205
64,1000,8.909280500521376,146.095139
100,20000,0.9791235059760955,103.34375
30,200,10.04984380423464,143.05835
78,0,14.236016254902873,19.6331768
30,2,14.387183949308996,26.4529457
44,5000,4.52367192709491,119.007545
2,75,10.88868249603505,170.061813
8,30,14.155072582559534,188.218216
74,45,13.353106394107135,150.60405
18,37,13.914735291698753,179.025085
94,40,13.160250586069427,226.867569
10,37,14.140924004853995,129.345078
48,40,14.451258823761092,97.6735229
16,75,11.190628705924954,183.574677
38,32,14.810041282248633,58.4934196
10,50,13.077412144784809,202.258362
24,20,15.200911819752411,40.9916916
34,50,13.263564087844873,208.4478
70,5,14.903460956318995,29.3719177
80,400,9.071531928279333,143.661118
38,27,14.678186643934051,56.2153664
26,42,14.075694553782293,157.439865
74,50000,0.99821283509342,96.34375
92,37,13.654591374330838,203.701584
16,5,14.819172358714612,56.4775467
30,0,13.694080246370701,6.52762461
6,42,13.393475664667006,210.629211
38,2,14.19272190652429,34.7403717
0,0,12.168099757010207,50.027565
16,27,14.693295273276803,102.154518
92,20000,1.2982719759579264,99.9111099
4,10,13.620377952871635,215.170685
18,22,14.330251075109674,157.247055
22,400,9.451503347074619,138.992004
40,1000,7.331001142656237,122.134438
98,20,14.520875100113813,202.654861
30,27,14.977818004106883,44.1224785
72,1000,8.168362008521655,138.394516
6,32,13.433495891984478,203.400253
80,37,14.642583324285372,77.4117966
46,37,14.593124454342714,42.0721397
80,0,14.295663982976558,20.9733505
46,20000,0.7746165160748055,97.0
30,75,11.43904631039477,169.094574
94,400,8.58743515850144,137.420868
58,400,9.270547018074687,134.916229
78,42,13.980931963246663,200.976074
42,2,14.496567621452048,23.6552334
12,42,13.566980589941384,168.527649
26,50000,2.000217037438958,104.013885
14,50,13.248025714335624,196.869827
46,20,14.398369501958543,38.1874352
2,25,13.772406281255657,210.721344
50,0,13.642470390729647,12.2572594
72,45,13.580979002100634,204.599365
84,0,14.130702207973119,30.8286476
70,1000,6.801515789473684,135.592712
28,37,14.301143819990667,91.229248
34,200,9.216,152.296066
58,15,14.686437795974403,27.5413113
24,15,14.011274320396787,47.8881645
20,45,13.934006741923065,179.34288
56,42,14.457644879392452,36.4407463
18,32,14.354329683237506,172.462936
46,42,14.410967124333594,62.1464691
22,32,14.609622994384338,105.043182
32,10,15.083791007190236,40.3610764
68,20000,0.7725062866722547,94.3333359
16,200,9.214991795208402,140.933258
88,30,13.842633319174496,162.936127
12,10,13.783660630268693,114.561813
34,400,9.768772245191442,142.396835
54,22,14.65152610393221,40.6127548
78,40,13.781977424558555,159.29924
28,20,15.330519800500738,56.244976
98,20000,0.5522696629213483,86.4375
32,30,14.599298454577879,88.1350708
56,50000,0.7843404255319149,92.7083359
90,25,14.279323249200536,170.825974
90,30,13.882983604005366,120.810577
70,42,14.127017136445769,110.063011
34,2,14.446054958006306,41.6548805
4,50,12.433217017619251,169.68045
78,400,8.500563471270143,142.870941
26,2,14.12636508525857,40.7277641
18,50000,0.7843404255319149,92.7083359
56,27,14.800638487776515,46.1467819
94,0,14.003148766507959,111.281708
94,30,14.505947394873512,194.486618
22,37,14.145756616587162,94.4289474
4,200,9.288484905571515,144.89798
38,15,14.883537157786538,37.655468
92,5,13.834874496641397,140.790695
28,45,14.246658155761692,199.858429
28,20000,0.7725062866722547,94.3333359
50,35,14.788815071354454,83.1089401
36,10,14.921460653058785,25.3161659
60,20000,1.56763258611263,106.285713
68,50000,0.7843404255319149,92.7083359
58,20,14.99572787902171,34.4933739
56,32,14.618861779487323,34.8617439
0,50000,2.279777365491651,107.181816
96,75,10.930234221348114,183.635834
70,50000,0.99821283509342,96.34375
40,75,11.330946291560101,173.144714
60,30,14.77759085129767,49.6709938
20,400,8.74386600271616,140.408218
10,32,14.154342800105786,189.277771
76,50,13.08062905775293,125.537201
8,400,9.411868617168093,145.433563
50,1000,8.874781078476557,136.278458
40,25,15.07670008801585,42.3200951
60,50000,1.596140285767304,100.178574
74,35,14.448068257645621,63.9900627
60,35,14.918019671081883,43.9058304
60,42,14.098241055202415,107.758705
70,45,13.981502635024501,90.7356873
38,200,9.561282644628099,141.833252
26,5000,4.313374583531651,111.754234
36,0,13.730876555162558,13.6425314
52,0,13.833833895358516,9.91416264
64,200,8.290103359721543,152.675186
2,22,11.898015121078753,227.954391
12,20000,1.7574921630094043,107.534248
28,40,13.92596049670806,88.3811646
66,42,13.640158339799314,156.221008
6,40,13.646120742597452,212.133163
20,0,13.495289657720065,9.0241642
70,35,14.712938427728337,79.6342773
68,40,14.060047772203546,113.302681
38,10,15.156574347206119,39.0290031
90,15,13.9293655317784,113.934723
16,22,14.728141356370969,114.002609
20,50,12.351358414434003,208.478836
34,30,14.571525251613101,65.6564636
4,30,13.295899721386833,222.112213
4,45,12.479262861530586,204.377548
84,22,13.924651813485466,184.272949
28,32,14.850460028624003,93.6605301
92,20,14.08557754599171,180.667786
24,10,15.43187327912005,33.2186394
58,50,13.048659490064873,177.881317
66,22,14.64561342581061,98.2651978
80,42,14.055106635701243,78.9082947
54,10,15.029861274541126,27.2564697
56,35,15.011436285349575,22.079813
46,2,15.12885198313827,16.4937115
86,42,13.497933253414109,196.331223
32,5,15.063100562690869,40.8792
30,400,8.995513313299321,139.534012
96,5,14.055859028091552,157.051941
76,400,7.979764786091699,149.721786
4,22,14.413044448122271,196.677155
56,10,14.868605050550302,17.1263657
64,10,15.105880685174247,39.2526703
92,15,14.398397953128274,164.118652
86,22,14.122997051816055,108.924782
42,1000,5.334486486486486,102.929962
94,42,13.561154162561827,163.050278
34,37,14.478442083412995,76.6936035
88,22,13.671809736069239,167.647812
70,50,12.894925339376357,188.745178
44,400,8.712905114516962,135.293869
98,35,12.956158665239474,221.619522
22,20000,0.9791235059760955,103.34375
84,20000,0.9791235059760955,103.34375
66,10,14.968628117907787,61.2906227
98,400,9.311669502591903,144.629242
96,50,12.26370914660116,209.521423
50,10,15.257030344652069,28.3854008
90,200,10.170432973605513,153.900345
