type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_percentage_actual_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-3200,52,600,56.04100742455101,0.005320320578519357,56.03724538979185,56.04476945931017,0.6756756756756757,131.9109345159076,0.007568455379063961,131.90558280978595,131.91628622202924,56.09825366227139,126.13109938288673
DDR4-3200,52,700,48.71708033176172,0.0025297387165901975,48.715291536360596,48.718869127162854,0.6756756756756757,124.4279249642247,0.01601336634731272,124.41660180429089,124.43924812415851,49.625540993309954,125.30920149266555
DDR4-3200,52,800,43.383530273270225,0.005118460818445822,43.379910974916264,43.387149571624185,0.6756756756756757,121.91613935993053,0.001845051140367938,121.91483471175754,121.91744400810352,43.46515282933108,124.15085522357342
DDR4-3200,52,900,38.85948449526048,0.0004930815559489076,38.85913583394859,38.85983315657237,0.6756756756756757,120.49659694903418,0.01000317982452013,120.48952363274684,120.50367026532153,37.719416389507,121.83038793336982
DDR4-3200,52,1000,35.32146629311339,0.002558165287466518,35.31965739709123,35.32327518913556,0.6756756756756757,119.26886835667733,0.010065637867042848,119.26175087588457,119.27598583747007,32.00204390553573,117.94393562555607
DDR4-3200,52,1500,24.093376517867945,0.00752922046454412,24.08805255502042,24.098700480715475,0.6756756756756757,116.34265684317032,0.006718594313322372,116.33790607957133,116.34740760676931,25.26569383212601,116.0909594171528
DDR4-3200,52,2000,18.295949573527146,0.0006395145949809404,18.295497368420367,18.296401778633925,0.6756756756756757,115.15246042216462,0.007347685850676953,115.14726482367358,115.15765602065566,18.751785099944932,115.3318257240241
DDR4-3200,52,3000,12.394827804420935,0.0018250922832984697,12.393537269291123,12.396118339550746,0.6756756756756757,113.7564477915394,0.003607532803583016,113.75389688063063,113.75899870244817,12.524739062999018,114.61355774340325
DDR4-3200,52,5000,7.5659492043707655,0.0038637093461999106,7.563217149291534,7.568681259449997,0.6756756756756757,113.19402760672708,0.00931278973541975,113.1874424699534,113.20061274350076,6.846158810720702,114.24261007369098
DDR4-3200,52,40000,1.076899387660796,0.0016260039412877118,1.0757496292476754,1.0780491460739166,0.6756756756756757,114.95523003085268,0.02054321119504696,114.94070378690931,114.96975627479604,2.411720011529603,114.22769922911216
DDR4-3200,52,100000,0.5051384664223735,0.0025317252268642985,0.5033482663463568,0.5069286664983903,0.6756756756756757,115.46746312561021,0.012843487450094478,115.45838140854016,115.47654484268025,-0.33525226922291296,114.54708893804417
DDR4-3200,52,500000,0.17912650357160947,0.0004151726034280812,0.1788329322083626,0.17942007493485634,0.6756756756756757,115.45577398693726,0.01482849877551874,115.44528865489828,115.46625931897626,-0.9514329661855001,115.1790429288646
DDR4-3200,52,1000000,0.14128249897604386,0.0005727866166691456,0.1408774776752242,0.14168752027686352,0.6756756756756757,115.52099102634735,0.011011577050131744,115.51320466554364,115.52877738715105,1.006502985993201,116.10182492995112
DDR4-3200,54,0,142.16015688193167,0.03779835109843063,142.1334294115523,142.18688435231104,0.684931506849315,282.0156054630737,1.0959244296031143,281.24066986723335,282.7905410589141,142.11031846554556,280.293112046945
DDR4-3200,54,5,142.22960939429862,0.06375811882783257,142.18452559611978,142.27469319247749,0.684931506849315,274.8340050203593,1.9480332491511156,273.4565374999077,276.211472540811,142.29660981911465,278.77398739934284
DDR4-3200,54,10,142.2922228752629,0.019164940452082363,142.2786712159082,142.3057745346176,0.684931506849315,281.9428264647488,0.15071993966127953,281.8362513733543,282.0494015561433,142.39302979539073,278.90855326195503
DDR4-3200,54,15,142.5659718761491,0.007242812441672388,142.56085043435672,142.57109331794146,0.684931506849315,277.8110915594615,1.249530806965294,276.9275398525548,278.69464326636813,142.4179788574356,280.2750206388967
DDR4-3200,54,20,142.4001658949733,0.05643750901889538,142.36025854963276,142.44007324031384,0.684931506849315,285.1389727678446,0.9793427135366448,284.4464728939972,285.831472641692,142.38985746831102,282.4516005342828
DDR4-3200,54,25,142.3476070083262,0.006736286480393034,142.3428437344759,142.3523702821765,0.684931506849315,282.56968288645623,0.7121029225044296,282.0661500810506,283.07321569186183,142.3270660910791,285.016503952229
DDR4-3200,54,30,142.20168024734247,0.013219100011526137,142.19233293208313,142.2110275626018,0.684931506849315,290.90832735309016,0.7746263550144704,290.3605838045736,291.45607090160667,142.2679027424064,287.8828367809855
DDR4-3200,54,35,142.05765487504488,0.019619463957756475,142.0437818190371,142.07152793105263,0.684931506849315,287.4808778567125,1.673381114192588,286.2976187233574,288.66413699006756,142.19152102864058,288.8162828646441
DDR4-3200,54,40,142.25687871277165,0.012252565422980907,142.24821484067414,142.2655425848692,0.684931506849315,292.3583452535777,1.1803094485024894,291.523740438643,293.19295006851235,142.15062623089824,289.95515214347796
DDR4-3200,54,45,142.04893541708873,0.013846787313081126,142.03914425988202,142.05872657429546,0.684931506849315,287.9597110223206,0.7797985126380069,287.4083102060751,288.51111183856614,142.12285972482132,289.1833447381264
DDR4-3200,54,50,142.1420199411557,0.0488117459216343,142.10750482461296,142.17653505769846,0.684931506849315,290.32149679397173,0.8507856986139535,289.7199004571453,290.92309313079824,142.0760567056643,289.67634003262265
DDR4-3200,54,55,142.14154193650884,0.024901185684365043,142.12393413925184,142.15914973376584,0.684931506849315,285.30378454113315,0.8829591565403654,284.67943813403275,285.9281309482336,142.11998233933923,287.08057659264773
DDR4-3200,54,60,142.23758111637983,0.06488276049292985,142.1917020764532,142.2834601563065,0.684931506849315,285.6359514409835,0.03374074583926033,285.61209313079826,285.6598097511687,142.12998326992053,284.7324807996419
DDR4-3200,54,65,141.93888164057262,0.07789477513856745,141.88380171685313,141.99396156429208,0.684931506849315,283.1446494043189,0.4297282573082966,282.8407856395087,283.44851316912906,142.18557793758126,282.5214956485539
DDR4-3200,54,70,142.17778952012844,0.00239752464966019,142.1760942141906,142.1794848260663,0.684931506849315,284.1772795469419,1.2898279732127687,283.26523344051907,285.08932565336477,142.2669234931989,280.0258816314554
DDR4-3200,54,80,142.5799515622585,0.028352554484578688,142.55990327871848,142.5999998457985,0.684931506849315,269.8330143776865,1.1896291057942878,268.9918195698824,270.6742091854905,142.3582945944587,277.98712915770056
DDR4-3200,54,90,142.27150127398676,0.1258172509823093,142.1825350426269,142.36046750534658,0.684931506849315,275.8830201030778,0.1981246398046669,275.74292482675173,276.0231153794038,142.469897789393,276.91004277900066
DDR4-3200,54,100,142.68208892599915,0.0881772913319493,142.6197381653517,142.74443968664664,0.684931506849315,276.92194547530573,0.20620992811976238,276.7761330367843,277.0677579138272,142.8083804934598,277.82660155652115
DDR4-3200,54,120,142.42078429346276,0.1024523106598086,142.34833956984696,142.49322901707853,0.684931506849315,267.7482198599814,0.5637288296612216,267.34960338177757,268.1468363381852,143.5145734301701,273.72034733726025
DDR4-3200,54,140,142.5434745480295,0.12847552729095257,142.45262863146556,142.63432046459346,0.684931506849315,270.8227063282709,0.2621757300771422,270.63732009167086,271.008092564871,144.07273678364976,263.9079375814312
DDR4-3200,54,160,142.2365336758279,0.010338719942039777,142.2292230968481,142.24384425480773,0.684931506849315,259.74411552057427,0.5289851412546308,259.3700665400462,260.11816450110234,143.02428025339654,248.44290054905628
DDR4-3200,54,180,141.73015698891203,0.020128204097505892,141.71592419930158,141.7443897785225,0.684931506849315,243.93068153108715,0.004860131093903406,243.9272448994332,243.9341181627411,139.587534760665,226.18346974555323
DDR4-3200,54,200,138.00771444703346,0.008536156030280661,138.0016784732192,138.01375042084774,0.684931506849315,189.50097429658007,0.22987294444610107,189.3384295787509,189.66351901440922,133.47481022834887,202.1306809061142
DDR4-3200,54,220,128.31150324517557,0.017453655077892004,128.2991616473135,128.32384484303762,0.684931506849315,167.99681098357397,0.1012727013560812,167.925200369696,168.06842159745193,125.38978767199166,178.46348121783188
DDR4-3200,54,260,112.96480540015222,0.017231233379053718,112.95262107818168,112.97698972212275,0.684931506849315,147.83014428712585,0.04604807465254259,147.79758338127846,147.86270519297327,115.43899663473226,154.61202509976903
DDR4-3200,54,300,100.50425805546281,0.006361755522847509,100.49975961499236,100.50875649593327,0.684931506849315,138.90433802446813,0.012403954837122939,138.89556710388925,138.913108945047,103.70934271130068,138.02803233675792
DDR4-3200,54,340,90.67530258967287,0.025295202518856322,90.6574161804403,90.69318899890543,0.684931506849315,133.00978402341053,0.014966944578272655,132.99920079540559,133.02036725141545,91.75993449429527,129.51108284076577
DDR4-3200,54,380,82.49429635823145,0.0015900786739938355,82.49317200281844,82.49542071364445,0.684931506849315,126.15777363876958,0.0026974744428567014,126.15586623629896,126.1596810412402,80.61980200560664,128.50374319059458
DDR4-3200,54,450,71.38010227876413,0.003916231350062275,71.37733308501981,71.38287147250846,0.684931506849315,121.03813972589876,0.02389342907460423,121.0212445201743,121.05503493162321,71.01659110855381,127.16448462563721
DDR4-3200,54,550,60.75141211767935,0.0021082598978536806,60.749921352809075,60.75290288254963,0.684931506849315,133.96049476062583,0.0002951730811539263,133.96028604173853,133.96070347951314,62.92391858268847,126.84143169452207
DDR4-3200,54,600,56.106195364813935,0.026105483605350543,56.08773600033044,56.12465472929743,0.684931506849315,131.93427704470048,0.017218293298876395,131.92210187274839,131.94645221665257,56.22155318999157,126.26261085437318
DDR4-3200,54,700,48.896529047090525,0.015161482461759577,48.88580826002897,48.907249834152076,0.684931506849315,124.78553876952745,0.003115243440919298,124.78333595976534,124.78774157928957,49.723174494593316,125.45844082122258
DDR4-3200,54,800,43.36419918246226,0.0027208612383086105,43.362275243029984,43.36612312189454,0.684931506849315,121.95210260834446,0.0004956151605251758,121.95175215550358,121.95245306118532,43.582385831402476,124.23500551196568
DDR4-3200,54,900,39.12933180572616,0.025765643364697943,39.11111274458135,39.14755086687097,0.684931506849315,120.34485822338875,0.0011007258002797482,120.34407989271115,120.34563655406636,37.84637605593333,121.93887560059152
DDR4-3200,54,1000,35.41772094019744,0.006682630433538498,35.412995606901724,35.422446273493165,0.684931506849315,119.49894403722439,0.010595484004964623,119.49145189863454,119.50643617581426,32.114717608621675,118.01167502184585
DDR4-3200,54,1500,24.175346905936358,0.0014477314527623166,24.174323205208776,24.176370606663944,0.684931506849315,116.51728676799586,0.005328475459289449,116.5135189668652,116.5210545691265,25.370037968589727,116.12324431210227
DDR4-3200,54,2000,18.4070504855652,0.0048731126935253185,18.403604674534122,18.41049629659628,0.684931506849315,114.92005803699674,0.008199180805697991,114.91426034064885,114.92585573334462,18.826353643653,115.26554741130602
DDR4-3200,54,3000,12.415551257545262,0.0049642432098864495,12.412041007508092,12.419061507582432,0.684931506849315,113.88143571380513,0.005817562933346741,113.87732207560498,113.88554935200527,12.585921106767646,114.53077604959358
DDR4-3200,54,5000,7.596048320409198,0.001827198435617796,7.5947562960048,7.597340344813597,0.684931506849315,112.93035325769583,0.007803782749601311,112.92483514999468,112.93587136539698,6.868541321680311,114.08982685373151
DDR4-3200,54,40000,1.077039966304835,0.00043457385240185456,1.0767326761868752,1.0773472564227946,0.684931506849315,114.76520659310371,0.0050359406569575466,114.76164564531553,114.7687675408919,2.4029450670560664,114.03207510338079
DDR4-3200,54,100000,0.49798042629881856,0.0004977532019121284,0.4976284616343892,0.49833239096324794,0.684931506849315,115.19799892002926,9.960081173158876e-05,115.19792849161988,115.19806934843865,-0.3586284725682489,114.35611379441897
DDR4-3200,54,500000,0.19089537654031521,0.005273658819137384,0.18716633662763893,0.1946244164529915,0.684931506849315,115.47205271225988,0.006041694213637311,115.46778058931157,115.4763248352082,-0.9639401126557416,115.06053592272379
DDR4-3200,54,1000000,0.14890653339731957,0.0007911352108536941,0.14834711632488948,0.14946595046974967,0.684931506849315,115.51148440452117,0.007390339482970105,115.50625864535749,115.51671016368485,1.039249331330467,116.14393448417299
DDR4-3200,56,0,142.97842796255475,0.049851934785925416,142.94317732141235,143.01367860369714,0.6944444444444444,266.7083210883262,0.007183121485196723,266.703241854414,266.7134003222385,142.99538970827842,266.8292162955662
DDR4-3200,56,5,143.05859402151106,0.07485196945268885,143.00566568632587,143.1115223566962,0.6944444444444444,265.8315589863625,0.5678577694177407,265.43002290685774,266.23309506586725,143.02587068893885,266.0612574045374
DDR4-3200,56,10,142.90612483661806,0.08222971392366965,142.8479796482876,142.96427002494852,0.6944444444444444,266.85587759378535,0.011997651560682136,266.8473939730085,266.8643612145622,143.0419027278186,266.2792021991552
DDR4-3200,56,15,143.3007593245701,0.053512750305397816,143.2629200959492,143.33859855319096,0.6944444444444444,267.9105218998348,0.39665939267575523,267.63004135345244,268.19100244621717,143.04738165524427,267.20344795322626
DDR4-3200,56,20,142.9138823682365,0.022528595864386495,142.8979522453302,142.92981249114283,0.6944444444444444,267.87593688038373,0.009155501595992436,267.86946296312004,267.8824107976474,143.0462033015423,268.5543919405572
DDR4-3200,56,25,143.19152505825735,0.043218698315801135,143.16096482360422,143.22208529291052,0.6944444444444444,268.8210507061292,0.07156864419560187,268.7704440324981,268.8716573797602,143.04226349703956,270.0524314349552
DDR4-3200,56,30,142.89077514745424,0.07243927544436249,142.8395528445633,142.94199745034518,0.6944444444444444,272.02748929189784,0.6950540430229123,271.5360118647852,272.5189667190105,143.03563974764242,271.24295778427995
DDR4-3200,56,35,142.81221064090096,0.022470249183452026,142.79632177532838,142.8280995064735,0.6944444444444444,272.5768739700949,0.460004861692782,272.25160141301313,272.9021465271766,143.0264132236665,271.7116590234155
DDR4-3200,56,40,143.1916347478816,0.036147224497707416,143.16607480031823,143.21719469544502,0.6944444444444444,273.5640750613403,0.06386147027392736,273.51891818265307,273.60923194002754,143.03689361211536,271.8019856793838
DDR4-3200,56,45,143.31765729444993,0.03556408836448539,143.29250968640068,143.34280490249915,0.6944444444444444,270.9479161752772,0.919510639867108,270.297723966454,271.5981083841004,143.11668073509563,271.58425162605056
DDR4-3200,56,50,142.96569793889623,0.12318908365734084,142.87859010247396,143.0528057753185,0.6944444444444444,270.1692270790917,0.04773900229413057,270.13547050684247,270.20298365134096,143.14871501871085,271.1437881593819
DDR4-3200,56,55,143.18142687690346,0.02836836677373854,143.16136741238657,143.20148634142038,0.6944444444444444,268.2518124487946,0.3908486033790769,267.975440750928,268.52818414666126,143.27588200779203,269.5666484156643
DDR4-3200,56,60,143.4564500789237,0.014189981624694738,143.44641624669194,143.46648391115542,0.6944444444444444,268.37296702113366,0.4543095718949979,268.05172164208875,268.69421240017857,143.30278276474849,266.9789498887217
DDR4-3200,56,65,143.30970066607674,0.048946209247283594,143.2750904696046,143.34431086254887,0.6944444444444444,267.3464986486024,0.34535005303012284,267.10229928422166,267.5906980129831,143.32030243899158,265.6338089578853
DDR4-3200,56,70,143.38559929142016,0.0370403907217811,143.359407779963,143.41179080287733,0.6944444444444444,265.4192119165575,0.29445043912728014,265.2110040143272,265.62741981878776,143.41527170788726,264.3254714122711
DDR4-3200,56,80,143.5762739538286,0.06121236759210268,143.53299027361174,143.61955763404546,0.6944444444444444,259.0805577348736,0.20561483517621765,258.93516609060794,259.22594937913925,143.53948143714348,263.60717563917416
DDR4-3200,56,90,143.2602360346795,0.05871571036246805,143.21871775772001,143.30175431163897,0.6944444444444444,258.8158322987086,0.5258867831201203,258.44397418822797,259.1876904091892,143.60015668475805,263.65494318174484
DDR4-3200,56,100,143.73290839845237,0.016978814927704203,143.72090256328048,143.74491423362426,0.6944444444444444,266.5830428017874,0.6808751726715271,266.10159135004983,267.064494253525,143.98509770703717,265.8379901791168
DDR4-3200,56,120,143.71290145924127,0.03874934517663035,143.68550153450033,143.7403013839822,0.6944444444444444,259.06181809557734,1.1361139043297683,258.25846424962543,259.86517194152924,144.5535108262537,263.0133913218148
DDR4-3200,56,140,143.4150685628405,0.003157861583038462,143.4128356175011,143.41730150817992,0.6944444444444444,260.1186269243975,0.04908139536563432,260.08392113690434,260.15333271189064,144.96581156412893,254.75604304895705
DDR4-3200,56,160,143.11377330660844,0.03590375078922783,143.08838552095534,143.13916109226153,0.6944444444444444,252.3318246667845,0.4244658773844929,252.03168196650364,252.63196736706539,143.66896831785598,240.50502908753654
DDR4-3200,56,180,142.49867076906304,0.0012040019595116528,142.4978194111129,142.4995221270132,0.6944444444444444,236.36987132722965,0.02752624347907213,236.35040733380498,236.38933532065428,139.9574192672833,220.52555318936544
DDR4-3200,56,200,137.34954579642283,0.01894432520579362,137.3361501356048,137.36294145724085,0.6944444444444444,185.0257089949082,0.0435827461033413,184.9948913395958,185.0565266502206,133.5080601880663,197.52659933495343
DDR4-3200,56,220,128.1109290090637,0.021007027469571938,128.0960747974874,128.12578322064002,0.6944444444444444,165.7009649070191,0.04498216498407168,165.66915771312642,165.7327721009118,125.12686182493539,175.52177420457843
DDR4-3200,56,260,112.42114546430497,0.03387632384643852,112.39719128599148,112.44509964261846,0.6944444444444444,147.7222857474925,0.038267275454734934,147.69522669752092,147.7493447974641,115.04274379095891,153.3209933727759
DDR4-3200,56,300,100.1865777092371,0.03468109713746245,100.16205447027221,100.21110094820199,0.6944444444444444,138.34409617552515,0.03493766832966193,138.3193915133304,138.3688008377199,103.21320562098558,137.5692253143837
DDR4-3200,56,340,90.07406700708329,0.02321936843422989,90.05764843420857,90.090485579958,0.6944444444444444,132.68099308258832,0.006784233725372896,132.67619590491597,132.6857902602607,91.30916563833904,129.72595502927786
DDR4-3200,56,380,82.23438837725087,0.0020543450372371044,82.23293573594414,82.2358410185576,0.6944444444444444,126.86434511804836,5.900475987109827e-05,126.86430339538254,126.86438684071419,80.30838818104588,128.7179350070474
DDR4-3200,56,450,71.27541120955341,0.01418926340693624,71.26537788517832,71.2854445339285,0.6944444444444444,120.88403713683596,0.003263404570286581,120.88172956133455,120.88634471233736,70.73877391506419,127.20455170881496
DDR4-3200,56,550,60.449430627835575,0.00729512262241675,60.44427219715968,60.45458905851147,0.6944444444444444,133.64173776204441,0.009994696508913025,133.63467044436706,133.64880507972177,62.70694254239909,126.73044272360318
DDR4-3200,56,600,55.98611482691237,0.01202821955206205,55.9776095913015,55.99462006252323,0.6944444444444444,131.73600935565742,0.004665711577591813,131.73271019936183,131.73930851195297,56.02001364882205,126.17049894287128
DDR4-3200,56,700,48.61411356921067,0.0071277966555439816,48.609073455860624,48.61915368256073,0.6944444444444444,124.44827886896506,0.013732664077420244,124.43856840907216,124.45798932885796,49.5615398121236,125.28036232155131
DDR4-3200,56,800,43.323999130806314,0.006174459372720511,43.319633128713704,43.32836513289893,0.6944444444444444,121.77778700868842,0.0036287010046082303,121.77522112960116,121.78035288777568,43.394467996046174,124.00875169944399
DDR4-3200,56,900,38.80872789839331,0.010664083301362344,38.801187252775776,38.81626854401084,0.6944444444444444,120.50947701039316,0.0008101317128365818,120.50890416076535,120.51004986002096,37.66575393133655,121.82511276859114
DDR4-3200,56,1000,35.29297834383404,0.004382809030012159,35.289879229848275,35.296077457819806,0.6944444444444444,119.3132191291496,0.0011922827822755855,119.31237605790916,119.31406220039004,31.969904032883605,117.9734892840529
DDR4-3200,56,1500,24.065531028926834,0.0008868675128798216,24.064903918894462,24.066158138959203,0.6944444444444444,116.46101862349971,0.00028550416681529,116.4608167415673,116.46122050543212,25.24059208864208,116.12151436364715
DDR4-3200,56,2000,18.296112271294007,0.0024786511353234934,18.294359600268024,18.29786494231999,0.6944444444444444,115.11960821388489,0.015084989316670867,115.10894151564494,115.13027491212483,18.739635763689634,115.36465176503158
DDR4-3200,56,3000,12.38192519562147,0.004613416079389345,12.378663017827298,12.38518737341564,0.6944444444444444,113.85429135834387,0.01092786326481517,113.84656419212544,113.8620185245623,12.515994672635056,114.67066772668159
DDR4-3200,56,5000,7.557647853977965,0.0007461332667633134,7.5571202580853685,7.5581754498705624,0.6944444444444444,113.16783936042324,0.0024759973970847364,113.16608856587357,113.16959015497292,6.840199030072931,114.28888944669882
DDR4-3200,56,40000,1.0764373975709578,0.00020284468465650874,1.0762939647189096,1.0765808304230062,0.6944444444444444,114.94546311813922,0.004990066018240393,114.94193460861915,114.94899162765928,2.4072430977585384,114.2627011314814
DDR4-3200,56,100000,0.4934506379869847,0.0024121804006542753,0.49174496886823676,0.4951563071057326,0.6944444444444444,115.61148364071911,0.00023602540149401135,115.61131674555718,115.61165053588104,-0.338956410990356,114.57627773341302
DDR4-3200,56,500000,0.18127812453888745,0.0009664141754011014,0.18059476652202652,0.18196148255574837,0.6944444444444444,115.5075377863904,0.026602343184852908,115.48872708912893,115.52634848365186,-0.9544827828559761,115.21379420487759
DDR4-3200,56,1000000,0.13861834718230592,0.0002617212315352066,0.1384332823247069,0.13880341203990498,0.6944444444444444,115.53744542482728,0.011915884653517842,115.52901962198494,115.54587122766962,1.0045806954794614,116.15942549825904
DDR4-3200,58,0,143.83637540701545,0.010124292026991255,143.82921645146845,143.84353436256245,0.704225352112676,259.22884614437135,0.5498197911707556,258.840064841604,259.6176274471388,143.70824711080527,258.9684033305979
DDR4-3200,58,5,143.57665955724093,0.020189621105648467,143.56238333924753,143.5909357752343,0.704225352112676,257.7386858895346,0.2754718912404032,257.5438978472123,257.933473931857,143.79818405958625,258.0934564211312
DDR4-3200,58,10,143.88349024976588,0.0002023458788640853,143.8833471696228,143.88363332990897,0.704225352112676,257.7439644073893,0.3894846947259277,257.46855713858025,258.0193716761984,143.85367881616116,258.0010916889046
DDR4-3200,58,15,143.93924398292822,0.1408536075763926,143.83964544185636,144.03884252400007,0.704225352112676,258.5244955434736,0.02891529945711094,258.50404933914746,258.5449417477998,143.8817376409564,258.494618873224
DDR4-3200,58,20,143.83861956846033,0.018512268362945502,143.82552941796573,143.8517097189549,0.704225352112676,260.39430872671346,0.18765901250758482,260.2616137664186,260.52700368700835,143.88936679439837,259.3773477133954
DDR4-3200,58,25,143.84905465139587,0.006455417449926118,143.84448998194162,143.8536193208501,0.704225352112676,259.58508118452755,0.3365235632996675,259.3471230908893,259.82303927816577,143.8835725369136,260.45258794872524
DDR4-3200,58,30,144.09359014475683,0.0005006320249519215,144.0932361444571,144.09394414505655,0.704225352112676,261.51189753989206,0.08242114939861352,261.45361698623907,261.570178093545,143.88795012105604,261.34055977157755
DDR4-3200,58,35,143.88144654236595,0.03420275046814365,143.85726154557472,143.9056315391572,0.704225352112676,262.67772735960295,0.5519044401424262,262.28747198741127,263.0679827317946,143.8680367599749,262.1086220835489
DDR4-3200,58,40,143.7303573505579,0.018144700474577655,143.71752710980974,143.74318759130608,0.704225352112676,263.129946464961,0.16648865525211975,263.01222120784155,263.2476717220804,143.8655655791012,262.5845203295709
DDR4-3200,58,45,143.71143099320636,0.12163171222324248,143.625424384686,143.79743760172676,0.704225352112676,262.0854192052785,0.16056231621638203,261.9718845026789,262.19895390787815,143.89930668213847,262.6930863180081
DDR4-3200,58,50,144.0260861808247,0.03410395434461362,144.00197104344235,144.05020131820706,0.704225352112676,262.1282573657385,0.0764239279582812,262.07421748803426,262.1822972434427,143.93655406408362,262.7717714257685
DDR4-3200,58,55,144.08546031675752,0.12286299212626549,143.99858306186815,144.17233757164686,0.704225352112676,262.77227271823244,0.44108392239643335,262.46037928563356,263.0841661508313,143.96050106964975,261.81073908771606
DDR4-3200,58,60,143.98360594443363,0.047479988904997585,143.95003252230825,144.01717936655902,0.704225352112676,261.1883163395538,0.2599885537863982,261.0044766701406,261.37215600896707,143.9937882889908,260.9009342801908
DDR4-3200,58,65,144.15109597355436,0.02706292651325236,144.1319595946981,144.17023235241064,0.704225352112676,259.7823992135335,0.06444741045909658,259.73682801256797,259.8279704144991,144.07380292794483,259.00558738659686
DDR4-3200,58,70,144.11056390994776,0.047191954952950144,144.07719415858307,144.14393366131242,0.704225352112676,258.52580628084604,0.46950125378673124,258.1938187605179,258.85779380117424,144.18334803045158,258.2134671289863
DDR4-3200,58,80,144.04015565932315,0.002137097216267077,144.03864450338946,144.0416668152568,0.704225352112676,255.2736999984548,0.17558978029662808,255.1495392741,255.3978607228096,144.24636231963726,257.8801363401313
DDR4-3200,58,90,144.13347829461662,0.0817176569363093,144.07569518525426,144.19126140397896,0.704225352112676,256.5940144732566,0.015624934636747101,256.58296597601935,256.6050629704938,144.30540106821388,258.46509956987495
DDR4-3200,58,100,144.62826654777413,0.004866897335496624,144.62482513166486,144.6317079638834,0.704225352112676,253.4416913989962,0.16924652047201774,253.3220160366782,253.5613667613142,144.78867539914575,261.3313444028789
DDR4-3200,58,120,144.50414182899735,0.11901806434774982,144.41998334861336,144.58830030938134,0.704225352112676,261.0900233982042,1.0964099089616783,260.3147445166173,261.86530227979114,145.3726728219747,259.0497443362075
DDR4-3200,58,140,144.05256530417483,0.04738747535049688,144.0190572990112,144.0860733093385,0.704225352112676,255.95045492207979,0.02281047838639028,255.93432547813066,255.9665843660289,145.75576335798613,251.1371305283627
DDR4-3200,58,160,143.83122243945147,0.0015685497728345798,143.83011330727047,143.83233157163247,0.704225352112676,249.54006215592096,0.0006321919954760277,249.53961512867397,249.54050918316798,144.39892189189064,237.12193087957337
DDR4-3200,58,180,143.545629211456,0.10961198262887904,143.46812183523983,143.6231365876722,0.704225352112676,232.49788523483176,0.2073867324914769,232.3512406699589,232.6445297997046,140.54163283278916,217.83854158235684
DDR4-3200,58,200,137.68975348395782,0.006190146899587815,137.6853763891086,137.69413057880706,0.704225352112676,182.99252887290368,0.12294575200640553,182.90559309794185,183.07946464786548,134.00054087758022,195.8376472981342
DDR4-3200,58,220,128.20233733832345,0.027696552893086642,128.18275291795726,128.22192175868966,0.704225352112676,163.8975482097833,0.003545193027794929,163.89504137975274,163.90005503981388,125.52024657395859,173.1605318963861
DDR4-3200,58,260,112.72359921972793,0.012582176180355007,112.71470227762872,112.73249616182714,0.704225352112676,146.4427661298093,0.023154497318662356,146.42639342774032,146.4591388318783,115.3122137927335,152.23866015921584
DDR4-3200,58,300,100.39675239663619,0.0196947032397091,100.38282613842193,100.41067865485044,0.704225352112676,137.65328424157622,0.018161364407390423,137.64044221764817,137.6661262655043,103.37623737647206,137.04050928036386
DDR4-3200,58,340,90.30531479137055,0.014436178054935061,90.29510687197349,90.31552271076761,0.704225352112676,132.103897459708,0.0007362306420497997,132.1033768660285,132.10441805338752,91.3748865182342,129.71429914535744
DDR4-3200,58,380,82.21403891540106,0.014761524290789078,82.2036009414744,82.22447688932773,0.704225352112676,128.4840239002864,0.012823186055353755,128.47495653847022,128.49309126210252,80.39874034515739,128.83133958005064
DDR4-3200,58,450,71.24517142330791,0.010390713933851855,71.23782407902391,71.2525187675919,0.704225352112676,121.30591031596995,0.0658913371330218,121.25931810466174,121.35250252727816,70.79344261309186,127.47692428998369
DDR4-3200,58,550,60.5740126001039,0.0008643400870900571,60.573401419367066,60.57462378084073,0.704225352112676,133.3762693642036,0.0015988708190049297,133.37513879180526,133.377399936602,62.70566991653738,127.00449619006497
DDR4-3200,58,600,55.898703656581944,0.021216270712025254,55.88370148768998,55.91370582547391,0.704225352112676,131.432458650755,0.005772854415728595,131.42837662625084,131.43654067525918,56.006369210923935,126.3454332522689
DDR4-3200,58,700,48.64753346203996,0.009841610414605151,48.640574392577996,48.65449253150192,0.704225352112676,124.44316921515062,0.01023289190035069,124.43593346789673,124.4504049624045,49.554265270104736,125.29447836247917
DDR4-3200,58,800,43.26145890402037,0.0009497553209508087,43.26078732559246,43.262130482448285,0.704225352112676,121.88171686067642,0.0012277807369238858,121.88084868859154,121.88258503276131,43.408955829986354,123.81039886036143
DDR4-3200,58,900,38.86769257180676,0.008099849257103236,38.861965113470475,38.873420030143045,0.704225352112676,120.43753519488058,0.0028139455393572923,120.43554543490781,120.43952495485334,37.680164919956965,121.74554595206004
DDR4-3200,58,1000,35.337700093664665,0.021573854088195416,35.322445075142575,35.35295511218676,0.704225352112676,119.27231251106426,0.0010156755722942085,119.2715943199796,119.2730307021489,31.97576841731003,117.99407473822997
