type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,latency_mean,latency_std,latency_min,latency_max
DDR4-2600,32,260,111.45323919246884,0.11578138060432133,111.32396390325192,111.54739382867628,660.94985441,0.38432713025897075,660.67809409,661.22161473
DDR4-2600,32,300,111.45830956897161,0.20332247313384827,111.2924844589215,111.68515458294502,738.5057159775,0.2075864231618124,738.35893021,738.652501745
DDR4-2600,32,340,110.2658268360692,0.17025178748171235,110.10769209696323,110.44604124886436,647.262034715,0.44193071444689086,646.94954251,647.57452692
DDR4-2600,32,380,105.37545905833126,1.0494320380985183,104.45003362031763,106.51566599989319,694.0133857574999,2.437672199392066,692.289691215,695.7370803
DDR4-2600,32,450,105.94306831877122,0.0878496769863193,105.85759693106144,106.03311729996513,605.0021168475,0.06682703907992665,604.954862995,605.0493707
DDR4-2600,32,550,97.87192888074553,0.02732794629342003,97.84075720476591,97.89176461415549,544.517454105,0.23390752910396828,544.352056505,544.682851705
DDR4-2600,32,600,97.46682512247007,0.019721824867160287,97.44406760363388,97.47892629340993,544.943694035,1.4736650994230696,543.90165545,545.98573262
DDR4-2600,32,700,97.5469209065321,0.027393106405748924,97.51562195556099,97.56652816291584,501.7598919725,1.0442744888698798,501.0214784,502.498305545
DDR4-2600,32,800,94.0759341211691,0.06663907546410203,94.00028215905108,94.12594007962873,506.52004872,0.25640814064280865,506.338740785,506.701356655
DDR4-2600,32,900,90.89998046553053,0.03456664103033384,90.86011341760582,90.92159224437405,490.9329034,0.2819250292939969,490.7335523,491.1322545
DDR4-2600,32,1000,89.21271740811302,0.01309430092113918,89.19914140822092,89.22526994505787,464.9645172175,0.30004049338060995,464.75235655,465.176677885
DDR4-2600,32,1500,66.46349353358492,0.030972883358932286,66.42791282050982,66.48441903706744,388.36903620500004,0.19112114831260701,388.233893145,388.504179265
DDR4-2600,32,2000,52.53606957963842,0.02946759090621909,52.50730400308386,52.566192289069534,343.78449891,0.05736592559886498,343.743935075,343.825062745
DDR4-2600,32,3000,40.57891996560956,0.00841777096752861,40.56956796154479,40.585890283017214,300.225942345,0.017269202226444166,300.213731175,300.238153515
DDR4-2600,32,5000,25.88603300619018,0.01023107456243289,25.877590111148372,25.897410781623275,285.133115755,0.02227880628379465,285.11736226,285.14886925
DDR4-2600,32,40000,0.014145787917620707,0.0019504427809731307,0.012991114635212554,0.016397721301333195,256.9211428825,2.9941896667250893,254.803931065,259.0383547
DDR4-2600,32,100000,1.3113242794135094,0.03466269841224577,1.2717436149826875,1.3362654284213622,260.5654057725,0.33116743288340167,260.331235035,260.79957651
DDR4-2600,32,500000,0.31715488138691345,0.0046144755931897445,0.311837415551623,0.3201082374842863,260.5558210225,0.05791810881980677,260.514866735,260.59677531
DDR4-2600,32,1000000,0.1777956574657594,0.007011902383968387,0.16977355232326682,0.18275599758796018,260.713090985,0.16339145384257658,260.59755578,260.82862619
DDR4-2600,36,0,113.49640595895698,0.5182853490817232,112.90409456898402,113.86669070394397,1489.124352715,1.7794645143814858,1487.86608129,1490.38262414
DDR4-2600,36,5,116.13788301355466,0.35263375854499507,115.81837604201036,116.51623896732869,1456.61896522,1.3213702935108327,1455.684615325,1457.553315115
DDR4-2600,36,10,114.69897357350096,0.6212863095579867,114.28491941481883,115.41336249975478,1338.9488932325,1.1416918335096895,1338.141595195,1339.75619127
DDR4-2600,36,15,115.44779549718577,0.889729104611085,114.61326080334645,116.38398650243673,1317.5774134600001,3.7407537947257423,1314.932301085,1320.222525835
DDR4-2600,36,20,118.32737411283172,0.7443371949071754,117.77460682702316,119.17373504083353,1041.00676917,1.3257740979755306,1040.069305315,1041.944233025
DDR4-2600,36,25,112.90020985422386,0.5649160324637961,112.41498321539382,113.5203764221508,1052.2535538974998,0.7641539182998502,1051.71321548,1052.793892315
DDR4-2600,36,30,112.4131040755697,1.1783746980428136,111.52620773528587,113.75021218672993,1066.3723511475,1.0946782269591686,1065.59829675,1067.146405545
DDR4-2600,36,35,112.36285117472796,0.9467713867653544,111.28251993657739,113.04806633949232,1050.4984240499998,0.3186159587125624,1050.273128545,1050.723719555
DDR4-2600,36,40,114.57506741321072,0.32765006486434795,114.3385173591653,114.94905246927793,1041.6643018700001,0.5782005361536351,1041.25545235,1042.07315139
DDR4-2600,36,45,112.2547492385065,0.5599457843295766,111.60824520675554,112.58598148531766,1048.71427388,0.8254199443832807,1048.13061384,1049.29793392
DDR4-2600,36,50,114.20536697204712,1.0443794597262928,113.02674685314337,115.01574131487523,1026.0973525999998,1.6548385705430508,1024.927205025,1027.267500175
DDR4-2600,36,55,111.75310857498154,0.9091752962581642,110.74847683537651,112.51931082215079,1032.07779701,0.7410992497068576,1031.553760705,1032.601833315
DDR4-2600,36,60,113.06153227565953,0.48615858570726395,112.58860840278548,113.55992440948937,1029.8978541675,1.3259640445344587,1028.960256,1030.835452335
DDR4-2600,36,65,113.3984178992168,0.9359175457521794,112.81490061554719,114.47794067909732,1025.4961577875001,0.10916802745192024,1025.418964335,1025.57335124
DDR4-2600,36,70,113.13237195321653,0.23340379754982393,112.95561858593628,113.39694743956824,1037.8466758975,2.7297963459790093,1035.91641839,1039.776933405
DDR4-2600,36,80,112.70721408835225,0.8693437348744556,111.99037334800373,113.67420905879989,1020.8222030950001,4.820150266810783,1017.413842155,1024.230564035
DDR4-2600,36,90,113.74526291627667,0.21812620087683704,113.55181681480182,113.98167488524707,1024.3726440575,0.12655639838411475,1024.28315517,1024.462132945
DDR4-2600,36,100,111.86336428706227,0.9208150496457568,110.89145216757412,112.72273764641652,1036.2170559325,1.7577611763450602,1034.974131085,1037.45998078
DDR4-2600,36,120,113.10324344629343,0.5771500064224334,112.46305150058356,113.58370722888452,1017.5075175674999,0.714887603894563,1017.002015695,1018.01301944
DDR4-2600,36,140,112.83271861236157,1.069077897880994,111.62354921072283,113.65261604002986,990.0919136375,0.8788917021232368,989.470443355,990.71338392
DDR4-2600,36,160,114.61516270686532,0.5815086646331332,113.9593752840577,115.06799427925976,969.345378975,0.48701925107000243,969.00100436,969.68975359
DDR4-2600,36,180,114.36911833300003,0.39114087382587814,113.92787711629681,114.67323040611882,959.0770916975,0.35223413793608,958.82802455,959.326158845
DDR4-2600,36,200,114.1247554331507,0.45450285134620694,113.61814432313976,114.49672745052845,963.3788301225,1.4084622492642407,962.382896915,964.37476333
DDR4-2600,36,220,112.76003037486556,1.8559794365192324,110.77294250831592,114.44875128326301,967.3177081725,2.2435741668859297,965.731261665,968.90415468
DDR4-2600,36,260,104.46237430485242,0.2309543898813491,104.19839101101569,104.62714621468605,686.9117306275,1.8247051037113677,685.621469275,688.20199198
DDR4-2600,36,300,109.5422312602194,0.5566888725483292,109.06980912052485,110.15595457127739,765.818399955,1.747036151919084,764.583058845,767.053741065
DDR4-2600,36,340,110.10686365123847,0.08046871221922139,110.02587791086206,110.18680517207513,630.9992979275,1.0536484974020561,630.25425593,631.744339925
DDR4-2600,36,380,113.1122510463852,1.1173707404735769,111.93295866079032,114.15518464649165,711.7867404799999,0.9435493658827875,711.119550325,712.453930635
DDR4-2600,36,450,103.79053856737544,0.010389034636521568,103.77972786381136,103.8004470910414,560.1382875649999,0.2057184132160363,559.99282268,560.28375245
DDR4-2600,36,550,97.93864589716031,0.14906439413245567,97.76723088891275,98.03787615280471,511.9136500725,1.1230283086346031,511.11954914,512.707751005
DDR4-2600,36,600,0.013907475914851643,0.0004901490674069293,0.013453736876294376,0.014427324566402062,396.0803631075,202.85922822971355,252.6372272,539.523499015
DDR4-2600,36,700,97.92568210885527,0.06398757999358565,97.86021061372696,97.98807460755106,530.4754210399999,2.791177870884099,528.50176024,532.44908184
DDR4-2600,36,800,96.54548278751908,0.050939774060200775,96.48686117402275,96.5789757473753,509.327608335,0.011709865073142913,509.31932821,509.33588846
DDR4-2600,36,900,93.23936497730527,0.036070739214832934,93.20421015452187,93.27628669157419,482.1528618975,1.0967568804794177,481.37733767,482.928386125
DDR4-2600,36,1000,89.2887402102324,0.009476248126821248,89.27784610195808,89.29507500433233,470.002097305,0.1051623842090739,469.92773627,470.07645834
DDR4-2600,36,1500,62.809835707648226,0.0008315018159194018,62.80917168909351,62.810768303962675,363.611467725,0.0003119613697409455,363.611247135,363.611688315
DDR4-2600,36,2000,50.973216247584396,0.03521838383955812,50.94329183758463,51.01202655156292,331.30605126499995,0.06758569040986252,331.258260965,331.353841565
DDR4-2600,36,3000,39.30608261615178,0.010379472236489879,39.294154668347176,39.3130597483764,300.462287195,0.11044488905755624,300.384190865,300.540383525
DDR4-2600,36,5000,23.819866808355368,0.01107734603669113,23.80731019866734,23.828256098768627,283.66448722,0.009699433214999406,283.657628685,283.671345755
DDR4-2600,36,40000,2.9574675694432853,0.043563069201816976,2.9072167670624975,2.9845636667917814,262.1167957575,0.03972963242244257,262.088702665,262.14488885
DDR4-2600,36,100000,1.2438898424314329,0.03111695791121235,1.2081649075480267,1.2650782443779711,262.4193809025,0.021144985308887684,262.40442914,262.434332665
DDR4-2600,36,500000,0.3028211768952484,0.01038310072771986,0.29093874500456396,0.3101460980094798,256.039959475,0.031335224876228134,256.017802125,256.062116825
DDR4-2600,36,1000000,0.17440567858441713,0.013391648327378087,0.15999210870437341,0.18646251480344528,261.70843384,0.024278468905638836,261.69126637,261.72560131
DDR4-2600,40,0,116.82761349738621,0.609185159845502,116.31449238174133,117.50087130680205,1465.0593957225,3.329756184135408,1462.704902545,1467.4138889
DDR4-2600,40,5,114.79732325822648,0.31677492841164095,114.43231259428607,115.00036554901561,1459.624855185,2.0672768793802825,1458.163069685,1461.086640685
DDR4-2600,40,10,115.32148820590184,0.1985024406166776,115.14846487077185,115.53819362545266,1291.0882286249998,0.9021068698133685,1290.45034274,1291.72611451
DDR4-2600,40,15,121.69020794796245,0.3757466827392166,121.3772144496424,122.10691974683435,1256.8578118824998,0.7743915729123546,1256.31023435,1257.405389415
DDR4-2600,40,20,112.84914719390888,0.028044656083755268,112.81749443910408,112.87089641436226,1021.1556150174999,5.333996537511508,1017.383909895,1024.92732014
DDR4-2600,40,25,112.72567230256423,0.25665244064178777,112.52491714049661,113.01484474307463,1033.6152925575,1.8370636049058644,1032.316292425,1034.91429269
DDR4-2600,40,30,113.25948982389973,0.5335920344210314,112.65330196946941,113.65809643641612,1014.697433165,0.3065469682475608,1014.480671725,1014.914194605
DDR4-2600,40,35,112.09071922076834,0.3592909541856376,111.67632163303426,112.31512177061371,1024.7880521225,0.255941913322286,1024.60707386,1024.969030385
DDR4-2600,40,40,117.78103083406809,0.7311671576869422,116.94789827264847,118.31601592158997,999.0986904900001,0.6046419669212418,998.671144055,999.526236925
DDR4-2600,40,45,112.57188117534598,0.15785197932597206,112.42627001630724,112.73963563663692,1013.5757586325,0.8372303777182908,1012.983747355,1014.16776991
DDR4-2600,40,50,112.96178535326088,0.7088076396018861,112.186093411806,113.5757613284757,1013.4916149549999,0.8263914454608887,1012.90726796,1014.07596195
DDR4-2600,40,55,112.22479790098681,0.6966845533192609,111.49009374949038,112.87592228716028,1005.005207975,0.33419728998140247,1004.768894805,1005.241521145
DDR4-2600,40,60,118.16134892859655,0.35175942043254715,117.80001164743057,118.50267626577802,963.4386818625,0.7414789412996439,962.914377075,963.96298665
DDR4-2600,40,65,112.1955349527093,0.5182740936821573,111.69123151623484,112.7267324900374,1002.6867614575,0.5757860033767093,1002.27961927,1003.093903645
DDR4-2600,40,70,112.96828719660407,0.4568500297815965,112.59090630151898,113.47619495998337,997.6048708375,2.800755282217393,995.624437785,999.58530389
DDR4-2600,40,80,112.52608234903109,0.1526253425911918,112.40882248138195,112.69865124800918,1003.9267865175,0.7693861407849061,1003.38274836,1004.470824675
DDR4-2600,40,90,112.59480920737037,0.6392713610763735,111.91103930386252,113.17755078117379,996.6298487825,0.29294867198475943,996.42270279,996.836994775
DDR4-2600,40,100,112.42383732854226,0.45785466754709714,111.93435273829394,112.84159558688006,987.22181871,1.2232342313965803,986.35686149,988.08677593
DDR4-2600,40,120,118.56005252102788,0.2684709179798078,118.29888501028947,118.83527473014279,970.6657854575001,1.5605414158923705,969.56231604,971.769254875
DDR4-2600,40,140,112.74398489440132,0.09047859056440705,112.66938701414126,112.84463004630483,967.35867479,0.6607536547958749,966.8914514,967.82589818
DDR4-2600,40,160,113.69843657366705,0.7135744169963427,112.89552318127063,114.26016183142526,946.7993801324999,1.2112877860721143,945.942870325,947.65588994
DDR4-2600,40,180,114.42906519913997,0.9266544137139588,113.47570109724421,115.32647408470615,939.3001436449999,0.6503970718939155,938.840243465,939.760043825
DDR4-2600,40,200,114.64695400594377,0.018939911494559893,114.63434447858805,114.66873359150496,918.554768215,4.267583808114996,915.537130765,921.572405665
DDR4-2600,40,220,112.89153076276325,0.6824800383701619,112.18049510808358,113.54132775366114,935.4442117325,4.45600182508895,932.293342625,938.59508084
DDR4-2600,40,260,104.50623140238402,0.8795773172827921,103.49176514159252,105.05588989506661,598.354638025,2.3546144221755454,596.6896742,600.01960185
DDR4-2600,40,300,114.52201370778516,0.40633168195302444,114.23374013994548,114.98674244157667,718.64963747,0.819946746977986,718.069847565,719.229427375
DDR4-2600,40,340,109.18765175301424,0.048867616157557504,109.1322357741648,109.22457092450433,602.2099776625,1.6500322490786905,601.04322867,603.376726655
DDR4-2600,40,380,113.58471044017953,0.12790565156408817,113.45435797372137,113.71002012140754,674.528377085,0.06250153608465848,674.484181825,674.572572345
DDR4-2600,40,450,97.67852393863033,0.006397933553749206,97.67172743994597,97.68443002727822,511.96544661999997,0.29984955687208614,511.753420965,512.177472275
DDR4-2600,40,550,95.09262696377232,0.0196455910538321,95.0744802827826,95.11348897360038,496.227496685,0.04089231042513105,496.198581455,496.256411915
DDR4-2600,40,600,97.69637749600913,0.012463944393054155,97.68894540727722,97.71076700994426,495.65656152500003,0.8470069032501897,495.0576372,496.25548585
DDR4-2600,40,700,95.17978689724121,0.018780299050107765,95.1581712560022,95.1921022565108,501.83434745,0.12537769734189588,501.74569203,501.92300287
DDR4-2600,40,800,90.96593837185667,0.011363612264336265,90.95932462033632,90.97905979813198,483.256017595,0.2955972146799099,483.0469988,483.46503639
DDR4-2600,40,900,89.16402685333871,0.01919327546102195,89.14495147225885,89.18333588976425,461.79738481749996,0.27048279353095056,461.6061246,461.988645035
DDR4-2600,40,1000,87.01842705087836,0.07298099998048979,86.94658464259598,87.09249570103226,447.55210465,0.23332430035974946,447.387119455,447.717089845
DDR4-2600,40,1500,63.199189927172235,0.03837255523092238,63.158817369594225,63.235187450090265,376.09758594749997,0.10790061632837525,376.02128869,376.173883205
DDR4-2600,40,2000,49.21826822124859,0.02426604258779926,49.190436536621824,49.23499276806759,323.5077436,0.3083597213339187,323.28970035,323.72578685
DDR4-2600,40,3000,38.268135107889556,0.0333688629882681,38.24644246095262,38.306559553462,302.7093825725,0.1111391865994128,302.6307953,302.787969845
DDR4-2600,40,5000,23.3117353118586,0.004863577231076436,23.307294707575966,23.316933055634347,283.8193248275,0.038540844501966896,283.792072335,283.84657732
DDR4-2600,40,40000,3.03932651314301,0.006901355754570816,3.0334812110095912,3.046939904394161,264.7129627475,0.0015100724931669301,264.711894965,264.71403053
DDR4-2600,40,100000,1.2446193581027478,0.0150110966423387,1.2273105939882332,1.2540725117335483,255.072560835,0.07783926906718087,255.01752016,255.12760151
DDR4-2600,40,500000,0.29965313181420467,0.010494214630011805,0.2876616839633104,0.3071596252555661,252.334108545,0.09780754737487636,252.264948165,252.403268925
DDR4-2600,40,1000000,0.16397542069836368,0.00957566378251867,0.15299506815527483,0.1705913102539869,259.1779701875,0.038013130711185374,259.151090845,259.20484953
DDR4-2600,44,0,113.30952452911924,0.11781470379341924,113.23797460628951,113.44550308746169,1479.8481507325,0.28534141217181935,1479.646383885,1480.04991758
DDR4-2600,44,5,114.84302112877477,0.09225698817257785,114.77947357158477,114.94883971034785,1434.0135685774999,0.42921169132437903,1433.71007008,1434.317067075
DDR4-2600,44,10,115.5895490451004,0.12747601624281757,115.44332183439879,115.67726870587211,1257.2797895674998,0.6432989395700006,1256.824908525,1257.73467061
DDR4-2600,44,15,115.41910550451371,0.20500344308150964,115.18252116765358,115.54427519717949,1231.5813818675,0.6402611381272412,1231.128648875,1232.03411486
DDR4-2600,44,20,110.39880600321776,0.012773000454519536,110.38405966708817,110.40642149065056,985.7173302,1.0693790034527535,984.961165055,986.473495345
DDR4-2600,44,25,110.20553330214301,0.1813161612705692,110.02459507472541,110.38722504863627,991.058539085,0.5758820178710714,990.651329005,991.465749165
DDR4-2600,44,30,111.59986965515948,0.14110211742357834,111.43706588571304,111.68683993569667,987.9226624375,1.3761715251367348,986.94956222,988.895762655
DDR4-2600,44,35,112.04971158579485,0.04631416078691801,112.00077075423832,112.09285277403471,985.749115015,1.9421570709526232,984.37580258,987.12242745
DDR4-2600,44,40,111.4612141002634,0.10656668502105783,111.36633096771062,111.57651104012292,978.44902699,0.11707664556846703,978.3662413,978.53181268
DDR4-2600,44,45,112.01213113297685,0.2761590585857963,111.70284075156187,112.23399552192505,970.6532484975,0.5165814304411773,970.287970265,971.01852673
DDR4-2600,44,50,113.44940320749465,0.75053978731309,112.60328282103515,114.03485241221593,975.400583365,1.8578248645778346,974.086902805,976.714263925
DDR4-2600,44,55,109.94974352022336,0.20217969807234165,109.7192895588611,110.09729478097316,977.422110075,0.9916324855821134,976.72092002,978.12330013
DDR4-2600,44,60,111.36410908208536,0.12911790396162887,111.24870579349435,111.50356030656468,982.7079579575,3.8651770287279335,979.97486507,985.441050845
DDR4-2600,44,65,112.20813886010717,0.19019668453814312,111.98858298995864,112.32252045913414,963.9372613875,0.5428375638767314,963.553417265,964.32110551
DDR4-2600,44,70,112.39787225158449,0.1061453208992447,112.319528494232,112.51867452234434,968.1308353425,0.3393967203896339,967.89084562,968.370825065
DDR4-2600,44,80,111.51329168895506,0.014777560688129465,111.49673943511644,111.525158563643,961.0274486025,1.491917565448473,959.972503575,962.08239363
DDR4-2600,44,90,110.42301115520989,0.15446867313734108,110.25830292021733,110.56464401236076,954.2340758125,1.5490341439831623,953.138743265,955.32940836
DDR4-2600,44,100,109.73597688497834,0.0758570186872005,109.65820593620948,109.80976288843905,957.52806941,0.199348639767577,957.387108635,957.669030185
DDR4-2600,44,120,111.18794200973768,0.10702724450157221,111.08903466467754,111.30156603278468,934.071573765,0.4212435843143277,933.77370957,934.36943796
DDR4-2600,44,140,111.07489537343933,0.07424589961148707,111.02870476740502,111.16053885424574,924.5261917825,0.8040054453246968,923.95767408,925.094709485
DDR4-2600,44,160,111.47076821567832,0.0793843642338987,111.42251469539953,111.56238998022802,915.1496238474999,1.1347947988188865,914.34720275,915.952044945
DDR4-2600,44,180,110.96442544204486,0.2842383128296615,110.69420706378152,111.26086639964387,910.587519535,0.636112991654884,910.137719725,911.037319345
DDR4-2600,44,200,111.18569395943517,0.08185588679686549,111.09868451252588,111.26117372494929,897.5758691475,0.23316970913975116,897.410993265,897.74074503
DDR4-2600,44,220,112.54913950712766,0.17687509107687566,112.36851367479359,112.72200864270712,872.8007145225,1.3930523984610819,871.815677725,873.78575132
DDR4-2600,44,260,103.10455477463675,0.03402124765977265,103.06877422936591,103.13648996547838,643.997732205,0.6794743563253062,643.51727128,644.47819313
DDR4-2600,44,300,106.49315756693007,0.10421892660728167,106.39587423087224,106.60314700637139,732.958525135,1.083239611582639,732.19255906,733.72449121
DDR4-2600,44,340,105.38086196661037,0.0773794869306955,105.32118048410345,105.46828895172457,636.211829535,0.04430771395996804,636.18049925,636.24315982
DDR4-2600,44,380,105.85809781952223,0.25429668608127004,105.56950663085743,106.0493311270573,699.35674662,0.6572443757648181,698.892004665,699.821488575
DDR4-2600,44,450,98.6039823735296,0.019005075503842134,98.5820463481784,98.61549901062142,531.0267619975,6.1462790247989245,526.68068642,535.372837575
DDR4-2600,44,550,97.46797041653042,0.005553825481307814,97.46318816741622,97.47406188533287,506.48928689499996,0.41274872164321985,506.197429475,506.781144315
DDR4-2600,44,600,98.15499426301693,0.5126874315387768,97.56302250126254,98.4560276603019,512.7625618175,0.01478012625259747,512.75211069,512.773012945
DDR4-2600,44,700,95.13440274869758,0.0160875910403796,95.11589857070008,95.14507157089653,456.56461784249996,2.8037294440497855,454.58208174,458.547153945
DDR4-2600,44,800,90.50998417442906,0.005871299930891452,90.50654968099465,90.5167635702961,455.9838271025,0.3723869781847449,455.720509745,456.24714446
DDR4-2600,44,900,89.19824874915177,0.026959521779687627,89.17382587006722,89.22717718745295,463.34861958,0.15659326560862913,463.23789142,463.45934774
DDR4-2600,44,1000,88.11255470854849,0.007835959422076799,88.10533315097959,88.12088661958842,444.2463036775,0.002958446384113514,444.24421174,444.248395615
DDR4-2600,44,1500,64.6972138489512,0.01640632607970068,64.68011996532314,64.71283305294337,375.995011985,0.21114533755353987,375.845709685,376.144314285
DDR4-2600,44,2000,50.748018184278294,0.030628402466092046,50.727994751579295,50.78327659634895,326.260888215,0.15758706176316936,326.149457335,326.372319095
DDR4-2600,44,3000,37.65645122292951,0.010650707373339474,37.64852198289871,37.66855727598541,295.8454914725,0.020396123872285687,295.831069235,295.85991371
DDR4-2600,44,5000,23.351522356826496,0.020502461447877183,23.33807392722561,23.37511979690767,283.47926689250005,0.029551509129843126,283.45837082,283.500162965
DDR4-2600,44,40000,3.074106485762496,0.002654878254124674,3.0714405458431266,3.0767501623270155,263.61630250999997,0.29121954488177637,263.410379195,263.822225825
DDR4-2600,44,100000,1.283602719436156,0.009355599311797066,1.2738371180908712,1.2924857715079765,257.1263173175,0.059354956870281264,257.084347025,257.16828761
DDR4-2600,44,500000,0.2957901896029535,0.009427248502432525,0.28491108891401046,0.3015566810376787,252.4089976975,0.07444791069838023,252.356355075,252.46164032
DDR4-2600,44,1000000,0.1674316160634638,0.009701639068678776,0.1563030290247945,0.1741084353177753,260.3235712425,0.1426002128430954,260.222737665,260.42440482
DDR4-2600,48,0,109.21944656575027,0.32250770554169206,108.9034126032603,109.54805991579728,1472.9520423600002,1.1854294178785412,1472.11381718,1473.79026754
DDR4-2600,48,5,105.0813688670578,0.10209993172232017,104.970269814318,105.17108191809862,1438.16048792,0.32379608864132525,1437.93152951,1438.38944633
DDR4-2600,48,10,107.02560450330834,0.09004915083832662,106.92198430196915,107.08489724873243,1185.6249209175,0.23370389295766872,1185.45966731,1185.790174525
DDR4-2600,48,15,105.81642502085124,0.18935970923276113,105.61810173078847,105.99532375853543,1177.0446438,1.0260588418945593,1176.319110635,1177.770176965
DDR4-2600,48,20,104.64995071745989,0.0993210517077933,104.53566431109043,104.71537850281324,945.140265805,0.259388581583455,944.95685038,945.32368123
DDR4-2600,48,25,104.23226002649555,0.13765981777785175,104.11051341997192,104.38164066437217,950.6569910625001,0.6270908500635679,950.21357087,951.100411255
DDR4-2600,48,30,104.60012890982433,0.1782396393980631,104.42726091023702,104.7832937738329,931.7512737325001,0.19955901464162173,931.6101642,931.892383265
DDR4-2600,48,35,104.17403039548454,0.03842653639840177,104.13249098278288,104.20830775129332,936.9698195525,0.31941690209932955,936.743957695,937.19568141
DDR4-2600,48,40,104.3113649472471,0.10665402168333538,104.18868823544182,104.38207872989801,936.42484893,0.5326985329823906,936.048174185,936.801523675
DDR4-2600,48,45,104.36759765922282,0.11422940165843375,104.23571348116657,104.43535051799434,933.0158337125,0.038108208289022616,932.98888714,933.042780285
DDR4-2600,48,50,104.17154546034367,0.13186754307808504,104.01928576067554,104.24901202637214,935.22471586,0.09290502756848619,935.159022085,935.290409635
DDR4-2600,48,55,104.31153585113725,0.19910175344868017,104.08624863561091,104.46387531657645,923.7878839299999,1.006361823890218,923.07627866,924.4994892
DDR4-2600,48,60,104.54593838201284,0.1810529524332755,104.35796572497613,104.71917041539729,920.817014805,0.3865182844681602,920.543705105,921.090324505
DDR4-2600,48,65,104.36936601934126,0.09090562978000857,104.29720858542278,104.47146603644995,926.6086473425,0.3858329176849403,926.33582227,926.881472415
DDR4-2600,48,70,104.29920516439081,0.1295236975598725,104.15138344446801,104.39281228209016,918.2174144475,0.15139129668700899,918.110364635,918.32446426
DDR4-2600,48,80,104.75374698175948,0.029355660118300497,104.72332127679802,104.781900550572,919.843152585,6.495475934048951,915.250157505,924.436147665
DDR4-2600,48,90,104.43247429756828,0.17232303700173432,104.23375901099097,104.54074290275054,915.2917699425,0.4655549292677643,914.962572895,915.62096699
DDR4-2600,48,100,104.29374618500935,0.03674412995961792,104.26802628503589,104.33582934743937,917.39307688,1.1112282980534554,916.607319815,918.178833945
DDR4-2600,48,120,103.6424977542642,0.13596076246089805,103.48899090558106,103.74774792376164,916.2712339975001,0.6583625484665836,915.805701375,916.73676662
DDR4-2600,48,140,104.0685737274627,0.006736199247887109,104.06092971592543,104.07364200608296,894.621180485,1.2842627155635062,893.71306961,895.52929136
DDR4-2600,48,160,104.09252300260619,0.13247820143581635,103.9533890470127,104.21715158822865,884.138922435,1.0935365005303266,883.36567536,884.91216951
DDR4-2600,48,180,104.30606218659369,0.060010916215135074,104.2369780975895,104.34527879522796,874.8320289175,0.8070250316966322,874.261376045,875.40268179
DDR4-2600,48,200,103.79283362512847,0.021237325948854715,103.77063461473838,103.81295681952103,879.1501398025,2.0576976790668198,877.69512782,880.605151785
DDR4-2600,48,220,103.93650749042776,0.14585301633454498,103.76827637073397,104.02746557530665,861.6059057299999,0.6711775542636673,861.13131153,862.08049993
DDR4-2600,48,260,96.1533371844502,0.7195495570551215,95.46888022130913,96.90347566131871,584.548195865,0.4163176946287698,584.2538148,584.84257693
DDR4-2600,48,300,96.80569143050151,0.5849404617953049,96.13655578437996,97.2199364721534,600.4810958974999,1.7405243666802745,599.250359315,601.71183248
DDR4-2600,48,340,94.44253667114948,0.12047614292587731,94.30350966234174,94.51630683278356,567.7577279775,2.0475495300306576,566.30989182,569.205564135
DDR4-2600,48,380,97.40661731852005,0.12748638187622535,97.25978468118463,97.48913913133877,584.800324975,4.425446146548078,581.671061995,587.929587955
DDR4-2600,48,450,94.75324044234912,1.0988273051417752,93.98293689475263,96.011544997707,484.75518674750003,0.056631344183682236,484.71514234,484.795231155
DDR4-2600,48,550,91.78100989044204,0.019491441948207486,91.76024474197641,91.79891062709135,475.07844193,0.11548328650304755,474.996782915,475.160100945
DDR4-2600,48,600,93.02976993596401,0.012440846946323355,93.01869829029339,93.04323284334221,477.857598175,2.1685206899400886,476.32422249,479.39097386
DDR4-2600,48,700,91.71797159311069,0.005284424705696802,91.7132227543595,91.72366437689614,435.825503265,1.1727443959856854,434.99624775,436.65475878
DDR4-2600,48,800,87.70505736064167,0.017047375074235017,87.68549237337348,87.71671640745063,437.454507675,0.008743622836732239,437.448325,437.46069035
DDR4-2600,48,900,88.33713412677662,0.05362348382163644,88.27956675983563,88.38566563834998,453.0880981525,0.055503197740714126,453.048851465,453.12734484
DDR4-2600,48,1000,81.62029043084321,0.05823901188547707,81.5632883883078,81.6796922266237,419.60085574749996,0.26302230787257175,419.41487089,419.786840605
DDR4-2600,48,1500,56.06531482517298,0.07929393250335588,55.97375635470449,56.111653163213994,353.3821443,0.1784660865339815,353.25594972,353.50833888
DDR4-2600,48,2000,46.32266683314982,0.04787431381624997,46.285509392891676,46.376691898626106,314.68735732,0.15573992207403592,314.577232565,314.797482075
DDR4-2600,48,3000,35.08682801867034,0.03211166872547949,35.05127209400456,35.113715944461205,293.501086725,0.004673275787953588,293.49778222,293.50439123
DDR4-2600,48,5000,22.039335302035898,0.007442675868771171,22.03143693377743,22.04621795820826,279.1326218775,0.0016718655957572485,279.13143969,279.133804065
DDR4-2600,48,40000,2.687378717514331,0.021768163616741956,2.6624303568835015,2.7025057121128815,255.1713111625,0.2881879553722444,254.967531505,255.37509082
